12.9901791,77.629823
12.9882555,77.625875
12.9844082,77.626819
12.9853282,77.629995
12.9834882,77.631454
12.9856628,77.633686
12.9848264,77.636346
12.9844919,77.639093
12.98123,77.637977
12.981481,77.639951
12.9795573,77.639265
12.9790555,77.635402
12.9795573,77.631883
12.9794737,77.626819
12.9808955,77.627592
12.9796409,77.626819
12.9797246,77.624673
12.9767972,77.62433
12.9796409,77.623214
12.9809791,77.624244
12.9759608,77.625961
12.9747899,77.621755
12.9744553,77.619094
12.9757099,77.619094
12.9772154,77.615747
12.9796409,77.615232
12.9774663,77.613344
12.97847,77.613086
12.9815646,77.612743
12.984241,77.613172
12.9847428,77.611112
12.9893427,77.611541
12.9891754,77.612743
12.9915172,77.608108
12.9916845,77.611627
12.9865828,77.606134
12.98675,77.60519
12.9835719,77.604589
12.9828191,77.603216
12.9865828,77.602787
12.9901791,77.60313
12.9890918,77.601499
12.9674295,77.607611
12.9940262,77.60313
12.9823173,77.599096
12.9844082,77.600813
12.9797246,77.605877
12.9808119,77.606477
12.9751245,77.601499
12.9718625,77.599353
12.9728662,77.614392
12.9710261,77.616538
12.9708588,77.613362
12.9693533,77.613705
12.9685169,77.610873
12.970357,77.608126
12.9644184,77.601861
12.963331,77.60538
12.9585633,77.603062
12.9588979,77.604951
12.9649203,77.611989
12.9583124,77.61319
12.9583124,77.615508
12.9593998,77.617825
12.9576432,77.619199
12.9559703,77.618598
12.9542138,77.622718
12.9531264,77.621602
12.9527918,77.619799
12.9517044,77.614306
12.950366,77.610444
12.9505333,77.608126
12.943298,77.617224
12.9412068,77.617396
12.9388645,77.620057
12.9407049,77.615594
12.9410395,77.623061
12.938028,77.625722
12.9389482,77.625207
12.9353511,77.625808
12.9360204,77.621774
12.9410149,77.629008
12.9425206,77.629867
12.9391746,77.631841
12.9375852,77.632785
12.9356612,77.630983
12.9340718,77.635102
12.932566,77.632957
12.9310603,77.636991
12.9434407,77.649143
12.9412566,77.656267
12.9453554,77.654808
12.9493706,77.645195
12.9531347,77.652748
12.9664121,77.64468
12.9707615,77.643908
12.9719324,77.64365
12.9704269,77.642105
12.9715142,77.645882
12.9674995,77.641934
12.9664121,77.639874
12.9543674,77.657211
12.965743,77.638844
12.9700087,77.655409
12.9624809,77.637213
12.9644047,77.634552
12.9659939,77.648628
12.9634846,77.647427
12.9608917,77.645109
12.9555384,77.650517
12.9538655,77.654722
12.9548692,77.660301
12.9565421,77.657984
12.9603062,77.660731
12.9634846,77.661074
12.9646556,77.658241
12.9612263,77.653092
12.9642374,77.64674
12.9702596,77.648113
12.9715979,77.652147
12.9761981,77.653607
12.9715979,77.657898
12.9698414,77.656096
12.9735216,77.654122
12.9659103,77.661074
12.9769508,77.665191
12.9726016,77.663389
12.9826382,77.66871
12.9804636,77.660642
12.9793763,77.659183
12.9814673,77.654891
12.98498,77.674976
12.98314,77.67592
12.9823873,77.674203
12.9787908,77.672916
12.977369,77.676521
12.9787908,77.679954
12.9814673,77.680126
12.9704269,77.679782
12.9829727,77.679697
12.9878236,77.681413
12.9899145,77.6821
12.9913362,77.684331
12.9883254,77.68579
12.9842273,77.687593
12.9813836,77.685619
12.9731034,77.685276
12.9695905,77.688623
12.9673322,77.687679
12.9746089,77.675577
12.9757799,77.676521
12.9765326,77.681156
12.9786236,77.67901
12.9670813,77.683816
12.9671649,77.670598
12.9588006,77.67901
12.9593861,77.684074
12.9603062,77.683902
12.9659939,77.676177
12.9684195,77.672573
12.9551345,77.675062
12.9570584,77.682786
12.9462679,77.676435
12.9472717,77.677722
12.9473553,77.674804
12.944344,77.670083
12.9612406,77.668624
12.9601532,77.662788
12.963499,77.6609
12.9650045,77.639528
